student_id,date,week_num,is_weekend,is_deadline_week,sleep_hours,focus_minutes,activity_steps,stress_level,mood_score,caffeine_drinks,social_hours,goal_completion_rate,burnout_score,sleep_debt,stress_mood_ratio,productivity_index
STU_0080,2023-10-21,8,1,1,5.65,48.4,10848.0,7.5,3.7,4.0,1.78,0.4541497688220864,0.521,2.3499999999999996,1.9736842105263157,0.27005666666666667
STU_0289,2023-12-28,17,0,0,5.27,21.2,6616.0,9.2,2.0,3.7,0.59,0.2794480764598429,0.508,2.7300000000000004,4.3809523809523805,0.13429666666666668
STU_0032,2023-09-17,3,1,1,3.85,0.0,6919.0,8.0,1.0,4.6,0.0,0.3693861021752681,0.56,4.15,7.2727272727272725,0.15225333333333332
STU_0490,2023-09-22,4,0,0,5.55,68.1,5612.0,6.8,2.4,2.7,1.37,0.3981543712996828,0.394,2.45,2.7199999999999998,0.24176416666666667
STU_0039,2023-09-13,2,0,0,5.055,10.1,6366.0,7.1,1.9,4.2,0.72,0.4597163496724848,0.444,2.9450000000000003,3.55,0.18240083333333335
STU_0129,2023-11-27,13,0,0,6.6,47.9,7525.0,6.6,1.2,4.7,0.55,0.4366317316458792,0.307,1.4000000000000004,5.076923076923077,0.2522291666666667
STU_0453,2023-12-18,16,0,1,2.07,59.6,3670.0,10.0,1.0,6.1,0.0,0.5382499730976327,0.715,5.93,9.09090909090909,0.11101666666666668
STU_0181,2023-10-30,9,0,0,7.74,37.3,8117.0,6.9,3.7,4.0,0.85,0.493174702428448,0.291,0.2599999999999998,1.8157894736842104,0.2400808333333333
STU_0228,2023-09-22,4,0,0,5.85,24.3,5923.0,8.9,1.0,4.4,0.41,0.5066407991224,0.524,2.1500000000000004,8.09090909090909,0.13728583333333333
STU_0297,2023-11-10,11,0,0,5.11,79.2,11259.0,9.0,1.0,3.1,1.0,0.3334097870397024,0.539,2.8899999999999997,8.181818181818182,0.26262
STU_0284,2023-11-07,10,0,0,5.89,45.3,4707.0,5.2,5.0,3.4,1.63,0.6754859725110579,0.382,2.1100000000000003,1.019607843137255,0.2539475
STU_0039,2023-10-25,8,0,1,4.88,63.5,4703.0,8.6,1.5,3.3,1.6,0.3917948064480091,0.612,3.12,5.374999999999999,0.17085250000000002
STU_0133,2023-12-07,14,0,1,4.56,43.7,6185.0,6.6,2.4,3.0,0.22,0.387876759788897,0.513,3.4400000000000004,2.6399999999999997,0.2299875
STU_0220,2023-10-20,8,0,1,4.98,92.6,7970.0,8.2,3.6,2.7,1.22,0.576811630793095,0.526,3.0199999999999996,2.216216216216216,0.256725
STU_0477,2023-11-11,11,1,0,6.19,0.0,10525.0,7.6,1.0,4.4,0.685,0.4507725275751848,0.4,1.8099999999999996,6.909090909090908,0.21233333333333332
STU_0080,2023-10-17,7,0,1,5.56,93.7,7639.0,7.5,3.3,3.5,1.42,0.5873762097692246,0.48,2.4400000000000004,2.2058823529411766,0.2744575
STU_0214,2023-12-03,14,1,1,3.61,25.4,9278.0,7.8,2.2,3.5,0.95,0.4276617684138788,0.52,4.390000000000001,3.3913043478260865,0.216165
STU_0466,2023-10-22,8,1,1,6.025,16.9,10049.0,6.6,4.7,3.4,0.5,0.4110626257106513,0.273,1.9749999999999996,1.375,0.2535908333333334
STU_0190,2023-09-22,4,0,0,5.31,50.2,3364.0,6.6,1.0,3.5,1.2,0.2967663630627786,0.371,2.6900000000000004,5.999999999999999,0.19914500000000002
STU_0189,2023-12-12,15,0,1,5.51,139.9,4097.0,5.5,5.4,4.4,0.11,0.7424498802601215,0.478,2.49,1.0,0.3353558333333333
STU_0217,2023-11-08,10,0,0,8.07,70.7,3518.0,6.7,2.0,3.9,2.09,0.4877508422231348,0.324,-0.07000000000000028,3.1904761904761902,0.21955249999999998
STU_0267,2023-12-01,14,0,1,4.44,71.5,5085.0,7.4,3.0,4.7,0.0,0.3887979006728362,0.464,3.5599999999999996,2.3870967741935485,0.2202791666666667
STU_0145,2023-11-01,9,0,0,5.43,68.3,11349.0,4.0,4.8,1.6,0.43,0.3577777674409372,0.313,2.5700000000000003,0.816326530612245,0.4024658333333333
STU_0197,2023-11-19,12,1,1,4.94,59.7,6955.0,8.1,3.2,3.2,0.94,0.3931412266669682,0.49,3.0599999999999996,2.454545454545454,0.21192083333333336
STU_0294,2023-09-23,4,1,0,5.98,26.5,3920.0,3.3,4.3,2.1,1.68,0.484847529973599,0.147,2.0199999999999996,0.75,0.28087083333333335
STU_0076,2023-11-01,9,0,0,6.33,40.3,6385.0,6.2,1.6,2.5,1.18,0.4555919872568172,0.326,1.67,3.6470588235294117,0.2411125
STU_0496,2023-09-06,1,0,0,5.62,41.1,5142.0,7.7,1.0,4.9,0.885,0.4261931797383061,0.585,2.38,7.0,0.1803725
STU_0077,2023-11-26,13,1,0,6.91,53.5,7042.0,6.3,3.4,6.3,0.85,0.3950787367967703,0.28,1.0899999999999999,1.8,0.2606225
STU_0302,2023-11-08,10,0,0,5.71,68.7,6324.0,1.4,5.3,1.5,0.97,0.5543990269849943,0.23,2.29,0.25925925925925924,0.41388250000000004
STU_0370,2023-09-17,3,1,1,5.28,56.1,5411.0,7.7,2.5,4.7,1.08,0.4260369179084572,0.563,2.7199999999999998,2.9615384615384617,0.19958416666666667
STU_0419,2023-09-06,1,0,0,6.05,82.5,4503.0,1.2,4.9,2.1,0.92,0.5646834345020741,0.2,1.9500000000000002,0.24,0.4099775
STU_0400,2023-11-04,10,1,0,5.25,53.5,6649.0,4.8,3.8,2.4,2.34,0.347187826391086,0.282,2.75,1.2307692307692308,0.3003825
STU_0421,2023-11-15,11,0,0,6.58,106.4,4580.0,2.4,6.0,2.5,1.05,0.5069279445660835,0.261,1.42,0.39344262295081966,0.3999
STU_0121,2023-10-24,8,0,1,3.73,95.6,5204.0,10.0,1.0,3.7,1.19,0.4160033199433358,0.618,4.27,9.09090909090909,0.16897
STU_0174,2023-10-01,5,1,0,6.88,23.8,9504.0,5.9,5.1,2.8,0.78,0.4094665905871642,0.341,1.12,1.1346153846153848,0.27451166666666665
STU_0419,2023-11-23,12,0,1,4.46,93.9,4633.0,4.5,5.45,2.5,1.54,0.4930003663166041,0.394,3.54,0.8108108108108109,0.32458583333333335
STU_0347,2023-09-05,1,0,0,6.23,50.8,5188.0,3.8,6.3,2.9,0.67,0.3817389976881886,0.327,1.7699999999999996,0.59375,0.30809
STU_0312,2023-09-07,1,0,0,6.89,33.2,5023.0,4.2,4.3,3.3,1.13,0.5948271161970355,0.245,1.1100000000000003,0.9545454545454547,0.27555666666666667
STU_0237,2023-11-05,10,1,0,4.14,69.0,9669.0,6.1,1.0,3.2,1.29,0.5672233850010007,0.395,3.8600000000000003,5.545454545454545,0.317795
STU_0276,2023-11-18,12,1,1,5.51,11.5,6568.0,9.7,1.0,3.7,0.79,0.4048162632351579,0.484,2.49,8.818181818181817,0.10855250000000001
STU_0091,2023-11-23,12,0,1,5.09,96.8,3578.0,7.3,4.0,4.3,0.84,0.5177135755045249,0.526,2.91,1.7804878048780488,0.22954000000000002
STU_0015,2023-12-23,17,1,0,6.09,20.2,6755.0,5.4,3.9,3.5,2.12,0.4659172354384323,0.336,1.9100000000000001,1.35,0.24910833333333332
STU_0061,2023-10-06,6,0,0,6.44,53.0,4840.0,4.8,3.2,3.0,1.23,0.3806688691482958,0.242,1.5599999999999996,1.4545454545454544,0.27574166666666666
STU_0496,2023-12-15,16,0,1,5.355,43.5,6880.0,9.7,1.0,3.6,0.32,0.5275874947095633,0.627,2.6449999999999996,8.818181818181817,0.14604583333333335
STU_0084,2023-12-28,17,0,0,5.9,57.1,8092.0,5.1,3.6,1.4,0.19,0.3711114275978361,0.306,2.0999999999999996,1.3783783783783783,0.3143725
STU_0014,2023-10-24,8,0,1,2.91,71.1,6326.0,10.0,1.0,4.9,0.42,0.661541066199805,0.686,5.09,9.09090909090909,0.15840916666666666
STU_0373,2023-10-10,6,0,0,5.975,52.15,8781.0,4.3,3.2,3.1,2.34,0.4398544893607583,0.251,2.0250000000000004,1.3030303030303028,0.34240291666666667
STU_0028,2023-09-04,1,0,0,5.47,23.7,6049.0,5.4,3.9,2.1,1.13,0.3383131216079243,0.381,2.5300000000000002,1.35,0.24334083333333334
STU_0252,2023-09-12,2,0,0,4.51,71.2,4611.0,7.4,1.0,3.9,0.25,0.408943964376538,0.555,3.49,6.727272727272727,0.2136466666666667
STU_0183,2023-12-29,18,0,0,6.72,59.5,8756.0,4.5,4.3,2.2,1.39,0.6241613293111485,0.264,1.2800000000000002,1.022727272727273,0.34372583333333334
STU_0018,2023-10-12,6,0,0,6.23,62.1,5763.0,4.4,5.1,1.9,1.51,0.7345957059954293,0.279,1.7699999999999996,0.8461538461538464,0.30952749999999996
STU_0411,2023-09-10,2,1,0,6.99,49.3,8483.0,5.9,2.7,2.1,1.96,0.3467501663966553,0.243,1.0099999999999998,2.107142857142857,0.2874608333333333
STU_0010,2023-09-01,1,0,0,6.24,51.9,10581.0,3.6,4.2,3.7,1.9,0.5527503628446567,0.224,1.7599999999999998,0.8372093023255814,0.3871425
STU_0251,2023-11-11,11,1,0,5.39,20.5,8513.0,3.3,4.2,2.0,1.14,0.5902275718378992,0.266,2.6100000000000003,0.7674418604651163,0.3358608333333334
STU_0462,2023-11-16,11,0,0,6.47,48.9,5636.0,4.8,3.7,2.8,1.22,0.5434840593902548,0.315,1.5300000000000002,1.263157894736842,0.2820841666666667
STU_0008,2023-12-19,16,0,1,7.36,105.4,8881.0,4.4,4.4,2.2,0.73,0.5751673898354067,0.359,0.6399999999999997,0.9777777777777779,0.396205
STU_0158,2023-10-01,5,1,0,6.43,25.1,6440.0,7.8,1.0,3.8,0.87,0.6549443720591963,0.401,1.5700000000000003,7.09090909090909,0.17801250000000002
STU_0087,2023-09-26,4,0,0,4.5,73.3,6422.0,7.3,1.0,4.0,1.91,0.3167151820770367,0.523,3.5,6.636363636363636,0.24298083333333337
STU_0325,2023-09-27,4,0,0,6.62,30.2,1424.0,6.6,1.0,2.7,0.74,0.4208014557012118,0.473,1.38,5.999999999999999,0.15244500000000002
STU_0284,2023-12-17,16,1,1,5.61,57.0,8474.0,7.3,3.4,4.3,0.72,0.2400333675599862,0.462,2.3899999999999997,2.085714285714286,0.25336166666666665
STU_0227,2023-11-26,13,1,0,7.73,77.4,8298.0,2.7,5.5,2.8,0.71,0.5791044224488373,0.23,0.2699999999999996,0.4821428571428572,0.410265
STU_0081,2023-09-20,3,0,1,5.78,68.6,2023.0,7.9,2.9,3.6,0.96,0.3564564917930526,0.41,2.2199999999999998,2.6333333333333333,0.16143166666666664
STU_0366,2023-09-17,3,1,1,5.88,58.7,6374.0,6.8,5.7,4.3,0.1,0.3538898215810475,0.499,2.12,1.1724137931034482,0.24213250000000003
STU_0360,2023-12-27,17,0,0,5.97,61.4,4031.0,5.75,4.1,2.5,0.98,0.5427201337730394,0.476,2.0300000000000002,1.3690476190476193,0.245205
STU_0406,2023-09-26,4,0,0,7.74,78.3,4909.0,2.6,5.3,2.6,2.21,0.7650157292608313,0.245,0.2599999999999998,0.48148148148148157,0.3690158333333333
STU_0431,2023-09-24,4,1,0,6.88,49.2,6292.0,5.4,5.8,2.8,1.37,0.3340614210361734,0.332,1.12,0.9152542372881357,0.2731433333333333
STU_0180,2023-10-16,7,0,1,4.99,25.5,6296.0,10.0,1.0,4.8,1.44,0.2597051304810994,0.452,3.01,9.09090909090909,0.11050916666666667
STU_0137,2023-11-08,10,0,0,6.99,68.9,6265.0,6.3,2.0,4.1,0.23,0.6848471294924483,0.332,1.0099999999999998,3.0,0.2663041666666667
STU_0408,2023-10-27,9,0,0,5.109999999999999,63.3,9809.0,7.9,1.0,4.7,0.9,0.4604376694651531,0.383,2.8900000000000006,7.181818181818182,0.2597241666666667
STU_0203,2023-09-07,1,0,0,7.58,97.3,7271.0,1.9,5.7,1.8,2.45,0.6222028240534434,0.155,0.41999999999999993,0.3275862068965517,0.44130083333333336
STU_0198,2023-09-29,5,0,0,7.1,68.5,3007.0,6.2,3.6,4.4,1.6,0.5090743441876983,0.195,0.9000000000000004,1.6756756756756757,0.2254475
STU_0270,2023-12-22,17,0,0,5.52,83.6,5615.0,3.0,3.9,4.3,1.46,0.6487148040302544,0.304,2.4800000000000004,0.75,0.37195
STU_0397,2023-11-28,13,0,0,7.04,98.7,6949.0,2.0,5.4,2.7,1.41,0.6331030508927274,0.269,0.96,0.36363636363636365,0.43546583333333333
STU_0069,2023-12-11,15,0,1,3.39,73.2,6853.0,10.0,1.0,4.6,0.87,0.2060975132723666,0.663,4.609999999999999,9.09090909090909,0.16762333333333335
STU_0403,2023-10-06,6,0,0,4.06,64.3,5289.0,6.4,1.0,2.3,1.38,0.3729792071154361,0.505,3.9400000000000004,5.818181818181818,0.24549916666666666
STU_0329,2023-09-14,2,0,0,5.2,13.7,8294.0,6.6,1.4,3.4,0.64,0.3424226337731554,0.442,2.8,4.3999999999999995,0.22685750000000005
STU_0197,2023-11-18,12,1,1,3.7,41.5,8387.0,7.3,3.2,4.5,0.0,0.3826557687289616,0.626,4.3,2.212121212121212,0.23605583333333335
STU_0196,2023-12-20,16,0,1,4.97,480.0,8054.0,8.0,2.5,4.3,0.67,0.3508254190700658,0.535,3.0300000000000002,3.0769230769230766,0.6673866666666667
STU_0002,2023-09-10,2,1,0,5.905,54.6,7413.0,4.0,5.8,4.1,1.32,0.6160471292394998,0.235,2.0949999999999998,0.6779661016949153,0.335715
STU_0179,2023-12-17,16,1,1,5.95,52.95,3285.0,7.3,3.6,3.3,0.48,0.4782757791159353,0.517,2.05,1.9729729729729728,0.17995625
STU_0468,2023-10-10,6,0,0,6.58,74.4,5708.0,4.1,6.4,1.4,1.69,0.536547918315346,0.319,1.42,0.6307692307692307,0.3306066666666667
STU_0471,2023-10-06,6,0,0,7.44,46.3,10226.0,4.8,3.6,3.0,2.05,0.4906185448797183,0.303,0.5599999999999996,1.2972972972972971,0.3405758333333333
STU_0426,2023-10-05,5,0,0,6.49,49.5,10123.0,4.7,3.4,3.4,0.76,0.6484158914753659,0.251,1.5099999999999998,1.342857142857143,0.3455358333333334
STU_0348,2023-10-31,9,0,0,6.23,26.5,5336.0,5.0,3.2,2.6,0.87,0.2911083447325767,0.305,1.7699999999999996,1.5151515151515151,0.24875083333333334
STU_0235,2023-10-11,6,0,0,5.005,16.2,3698.0,5.1,1.8,3.9,0.74,0.349930591864968,0.317,2.995,2.684210526315789,0.21318166666666666
STU_0364,2023-09-29,5,0,0,4.87,41.0,1946.0,2.6,5.1,0.8,2.91,0.5268159294080766,0.256,3.13,0.5000000000000001,0.290655
STU_0292,2023-09-21,3,0,1,5.83,67.8,5295.0,5.4,4.1,3.4,1.11,0.4504779674245092,0.272,2.17,1.285714285714286,0.27922499999999995
STU_0407,2023-09-07,1,0,0,6.15,33.0,1541.0,5.4,3.0,2.8,0.57,0.4454990653338206,0.414,1.8499999999999996,1.7419354838709677,0.19292166666666666
STU_0417,2023-10-26,8,0,1,4.58,51.3,5421.0,5.0,3.9,4.4,1.7,0.5143692278302505,0.375,3.42,1.25,0.27571749999999995
STU_0125,2023-11-07,10,0,0,6.24,28.6,4371.0,7.0,1.0,3.6,0.9,0.5380898170402579,0.369,1.7599999999999998,6.363636363636363,0.17807166666666668
STU_0043,2023-11-19,12,1,1,4.72,28.8,5259.0,7.0,3.5,4.3,1.47,0.3937362599983802,0.449,3.2800000000000002,1.9444444444444444,0.19012
STU_0499,2023-10-29,9,1,0,5.61,31.6,6800.0,5.8,1.7,2.0,0.22,0.2151140990746345,0.234,2.3899999999999997,3.222222222222222,0.24958333333333335
STU_0388,2023-11-19,12,1,1,5.47,28.1,6991.0,7.2,4.7,3.9,0.79,0.446223907245171,0.467,2.5300000000000002,1.5,0.2064841666666667
STU_0090,2023-09-17,3,1,1,4.13,12.5,4204.0,9.1,1.0,4.4,1.69,0.2173018001203028,0.676,3.87,8.272727272727272,0.0960741666666667
STU_0319,2023-12-16,16,1,1,5.53,50.0,8432.0,6.6,4.8,3.7,0.1,0.5418101361224503,0.373,2.4699999999999998,1.3469387755102042,0.26651
STU_0285,2023-10-08,6,1,0,6.72,85.44999999999999,5378.0,3.9,5.2,2.0,3.03,0.5825261668212618,0.212,1.2800000000000002,0.7358490566037736,0.34371708333333334
STU_0372,2023-11-24,13,0,0,5.15,34.3,6266.0,6.9,1.0,3.2,0.44,0.6354800470230235,0.51,2.8499999999999996,6.2727272727272725,0.21227583333333333
STU_0086,2023-11-30,13,0,0,8.33,94.1,7908.0,4.0,5.3,2.9,2.24,0.533162845629289,0.214,-0.33000000000000007,0.7407407407407408,0.3834608333333333
STU_0167,2023-11-23,12,0,1,5.83,47.5,6935.5,9.3,2.5,3.4,1.54,0.389573009496126,0.529,2.17,3.576923076923077,0.1629525
STU_0463,2023-12-26,17,0,0,6.76,84.3,4366.0,6.2,5.0,2.5,1.79,0.5107213593257472,0.434,1.2400000000000002,1.215686274509804,0.2600258333333333
STU_0192,2023-12-15,16,0,1,5.55,87.9,6296.0,7.0,5.0,4.3,0.0,0.3995364607776648,0.478,2.45,1.3725490196078431,0.2655091666666667
STU_0176,2023-12-14,15,0,1,6.04,55.1,8040.0,9.1,2.5,3.5,0.0,0.4611964000321358,0.521,1.96,3.4999999999999996,0.19159583333333338
STU_0442,2023-12-09,15,1,1,2.0,43.8,6682.5,10.0,1.0,4.6,1.9,0.2806633149611035,0.731,6.0,9.09090909090909,0.134725
STU_0386,2023-09-12,2,0,0,5.82,36.1,7000.0,3.8,3.7,1.5,1.03,0.3532998528382929,0.247,2.1799999999999997,0.9999999999999999,0.3169375
STU_0163,2023-09-20,3,0,1,3.65,52.1,6178.0,6.5,2.3,4.3,1.34,0.4606452829133368,0.573,4.35,2.7083333333333335,0.24164416666666666
STU_0164,2023-11-30,13,0,0,6.01,9.5,4267.0,7.2,1.0,2.3,2.54,0.4059828630999281,0.344,1.9900000000000002,6.545454545454545,0.15078916666666667
STU_0354,2023-09-04,1,0,0,6.64,88.1,6018.0,2.0,5.2,1.0,1.24,0.4428913008236925,0.194,1.3600000000000003,0.37735849056603776,0.4120108333333333
STU_0341,2023-11-03,10,0,0,4.96,64.1,8372.0,6.9,4.1,4.8,0.0,0.2483005007137148,0.535,3.04,1.6428571428571432,0.27139749999999996
STU_0162,2023-10-19,7,0,1,4.89,54.7,5732.0,8.8,1.0,3.9,2.35,0.3012200713963824,0.52,3.1100000000000003,8.0,0.1694058333333333
STU_0048,2023-11-19,12,1,1,4.49,32.4,7764.0,9.5,2.1,2.6,0.62,0.1522053814922242,0.573,3.51,4.3181818181818175,0.15227000000000002
STU_0230,2023-12-11,15,0,1,4.81,37.7,10023.0,7.6,1.0,3.7,0.81,0.2428090801343254,0.527,3.1900000000000004,6.909090909090908,0.24491083333333336
STU_0127,2023-12-25,17,0,0,5.66,36.6,4070.0,7.9,1.1,3.9,2.76,0.2566406186733463,0.516,2.34,6.583333333333333,0.15539166666666665
STU_0028,2023-09-09,2,1,0,7.42,35.1,8524.0,6.6,2.4,3.5,0.95,0.4075659608896658,0.277,0.5800000000000001,2.6399999999999997,0.25221583333333336
STU_0440,2023-11-25,13,1,0,6.46,26.3,11811.0,2.4,6.2,1.1,1.87,0.6377337880304519,0.239,1.54,0.38095238095238093,0.41287583333333333
STU_0362,2023-11-09,10,0,0,0.0,27.8,9989.0,10.0,1.0,3.8,1.1,0.2385635449233876,0.446,8.0,9.09090909090909,0.162145
STU_0475,2023-11-05,10,1,0,5.39,70.0,10238.0,7.8,1.0,5.6,1.02,0.4700871439161432,0.46,2.6100000000000003,7.09090909090909,0.27542333333333335
STU_0379,2023-10-16,7,0,1,5.78,96.6,8511.0,7.6,4.3,2.3,0.29,0.4401870070833511,0.523,2.2199999999999998,1.7272727272727273,0.286105
STU_0127,2023-10-04,5,0,0,8.18,25.2,13786.0,7.7,1.0,4.1,0.03,0.3830377361282148,0.293,-0.17999999999999972,7.0,0.27906333333333333
STU_0385,2023-11-17,12,0,1,6.4,103.5,8675.0,5.7,4.7,2.7,1.77,0.5036998187687897,0.336,1.5999999999999996,1.1875,0.3524791666666667
STU_0005,2023-09-10,2,1,0,6.89,66.5,6267.0,3.3,5.6,2.6,1.37,0.6021708257116161,0.288,1.1100000000000003,0.5789473684210527,0.35383083333333337
STU_0309,2023-09-28,4,0,0,6.11,87.4,5562.0,4.2,5.6,2.5,1.81,0.6401793989645193,0.233,1.8899999999999997,0.736842105263158,0.3392016666666667
STU_0285,2023-09-11,2,0,0,7.24,98.2,8647.0,3.7,6.5,2.8,1.13,0.7662756053204665,0.255,0.7599999999999998,0.5606060606060607,0.40658500000000003
STU_0054,2023-11-21,12,0,1,4.89,68.6,6027.0,6.5,3.4,4.5,2.23,0.5133792076919464,0.522,3.1100000000000003,1.8571428571428572,0.2568183333333333
STU_0121,2023-12-20,16,0,1,3.48,74.8,3832.0,9.3,1.0,4.4,0.65,0.5050754557070776,0.665,4.52,8.454545454545455,0.15001
STU_0142,2023-12-09,15,1,1,4.9,35.3,6718.0,9.1,1.0,5.5,2.64,0.291807876171847,0.451,3.0999999999999996,8.272727272727272,0.1533441666666667
STU_0477,2023-11-27,13,0,0,5.47,27.8,6524.0,6.3,1.5,3.7,0.0,0.4887720814705734,0.379,2.5300000000000002,3.9374999999999996,0.226945
STU_0236,2023-11-20,12,0,1,4.95,48.8,6986.0,7.2,3.6,3.2,0.0,0.4287962239529599,0.58,3.05,1.9459459459459458,0.22798000000000002
STU_0104,2023-09-23,4,1,0,5.65,12.5,6461.0,7.4,1.0,4.6,1.75,0.3771196689917663,0.391,2.3499999999999996,6.727272727272727,0.1771675
STU_0058,2023-12-07,14,0,1,4.28,61.7,4807.0,10.0,1.0,4.0,0.9,0.408069149664805,0.605,3.7199999999999998,9.09090909090909,0.12836416666666667
STU_0094,2023-12-13,15,0,1,5.36,65.8,5740.0,9.3,1.4,4.0,0.03,0.3271218662928351,0.538,2.6399999999999997,6.2,0.166075
STU_0339,2023-12-24,17,1,0,6.59,57.1,9221.0,4.9,3.0,3.6,1.79,0.4386448620745627,0.325,1.4100000000000001,1.5806451612903227,0.3354258333333333
STU_0036,2023-11-22,12,0,1,4.03,75.3,7756.0,6.7,3.9,3.4,1.24,0.5276023408698315,0.485,3.9699999999999998,1.675,0.2808508333333333
STU_0265,2023-11-29,13,0,0,5.58,56.5,4387.0,5.9,3.2,3.0,1.45,0.4696630421060354,0.311,2.42,1.7878787878787878,0.24034749999999996
STU_0147,2023-12-08,15,0,1,4.12,39.6,2816.0,8.2,1.0,3.7,0.63,0.4200518840284264,0.618,3.88,7.454545454545453,0.1327966666666667
STU_0496,2023-09-09,2,1,0,5.54,20.8,6227.0,9.3,1.0,3.6,0.67,0.30331214210424,0.497,2.46,8.454545454545455,0.12569333333333332
STU_0303,2023-10-31,9,0,0,5.89,50.7,7769.0,3.8,2.6,3.1,1.58,0.5197776280916176,0.229,2.1100000000000003,1.4074074074074072,0.3423991666666667
STU_0115,2023-10-18,7,0,1,4.58,26.85,5817.0,10.0,1.0,3.7,1.34,0.3944619598088734,0.548,3.42,9.09090909090909,0.10552875
STU_0015,2023-11-10,11,0,0,5.29,49.9,3351.0,5.1,3.6,1.7,1.03,0.5827906574191737,0.249,2.71,1.3783783783783783,0.24365916666666665
STU_0026,2023-10-21,8,1,1,5.63,91.3,2738.0,6.9,2.9,4.6,1.28,0.6201448573120053,0.517,2.37,2.3000000000000003,0.22461083333333332
STU_0298,2023-12-24,17,1,0,7.69,51.5,7128.0,5.5,2.1,3.1,0.0,0.3779037075381467,0.255,0.3099999999999996,2.5,0.2836858333333333
STU_0252,2023-09-05,1,0,0,4.91,55.4,7676.0,9.1,1.0,4.2,1.12,0.3663442888562833,0.476,3.09,8.272727272727272,0.18705500000000003
STU_0268,2023-09-19,3,0,1,5.52,117.2,3267.0,5.5,4.7,1.8,0.19,0.4989989870333529,0.446,2.4800000000000004,1.1458333333333335,0.3006433333333333
STU_0157,2023-09-02,1,1,0,4.4,53.0,8793.0,10.0,1.0,4.8,0.0,0.3352017600432228,0.53,3.5999999999999996,9.09090909090909,0.17244833333333334
STU_0442,2023-11-24,13,0,0,7.9,79.1,4429.0,8.9,1.0,4.4,0.0,0.3176535056060141,0.447,0.09999999999999964,8.09090909090909,0.17444916666666666
STU_0014,2023-12-11,15,0,1,3.63,89.0,7464.0,10.0,1.0,4.7,1.82,0.4225377059364142,0.674,4.37,9.09090909090909,0.19222833333333333
STU_0034,2023-11-15,11,0,0,6.54,61.7,6536.0,5.4,3.2,2.8,2.25,0.520601565696525,0.358,1.46,1.6363636363636362,0.2894175
STU_0225,2023-11-23,12,0,1,4.81,37.4,2322.0,10.0,1.4,4.1,0.85,0.3980819764175311,0.583,3.1900000000000004,6.666666666666667,0.06991833333333333
STU_0170,2023-09-06,1,0,0,6.61,29.0,6990.0,7.0,1.8,3.2,1.66,0.1855558714001121,0.309,1.3899999999999997,3.6842105263157894,0.21340833333333337
STU_0104,2023-10-20,8,0,1,4.83,33.3,7372.0,9.5,1.0,5.2,0.88,0.2660397248327856,0.525,3.17,8.636363636363635,0.14798083333333334
STU_0466,2023-12-06,14,0,1,6.44,69.7,6683.0,8.1,4.7,4.3,0.0,0.5891933420198193,0.495,1.5599999999999996,1.6875,0.21871083333333335
STU_0367,2023-09-17,3,1,1,6.029999999999999,53.9,7790.0,5.9,2.5,4.4,0.99,0.3938705025617059,0.534,1.9700000000000006,2.269230769230769,0.2830125
STU_0433,2023-09-27,4,0,0,8.61,57.8,5587.0,5.2,4.4,3.6,0.51,0.5297178868051579,0.401,-0.6099999999999994,1.1555555555555557,0.2787016666666666
STU_0271,2023-11-16,11,0,0,7.38,53.3,7266.0,5.2,3.9,2.3,1.24,0.5686952232819531,0.362,0.6200000000000001,1.3,0.29640083333333334
STU_0281,2023-10-26,8,0,1,4.45,60.0,6699.0,7.1,2.1,3.2,0.7,0.3682684335726854,0.514,3.55,3.227272727272727,0.23882000000000003
STU_0137,2023-09-30,5,1,0,7.46,33.7,4427.0,5.8,4.0,3.5,0.49,0.3949931498156627,0.249,0.54,1.4146341463414636,0.22013083333333333
STU_0143,2023-09-02,1,1,0,7.01,39.9,10348.0,4.3,4.4,4.2,0.6,0.3111718526455267,0.205,0.9900000000000002,0.9555555555555555,0.3505358333333334
STU_0020,2023-09-01,1,0,0,8.35,48.6,8528.0,3.5,3.3,3.0,0.92,0.4811901354570109,0.188,-0.34999999999999964,1.0294117647058825,0.3593316666666667
STU_0018,2023-12-21,16,0,1,4.9,58.9,6372.0,8.0,1.9,3.1,0.0,0.2871732637972343,0.451,3.0999999999999996,4.0,0.2063141666666667
STU_0350,2023-09-16,3,1,1,5.36,23.1,10990.0,7.2,4.6,3.0,1.22,0.5100228293578847,0.436,2.6399999999999997,1.5319148936170215,0.25459583333333335
STU_0295,2023-11-08,10,0,0,5.51,83.3,6628.0,4.4,2.8,3.5,2.18,0.6236750842290096,0.356,2.49,1.517241379310345,0.34314416666666664
STU_0009,2023-12-20,16,0,1,2.0,79.8,6612.5,10.0,1.0,6.4,0.0,0.5201586922342271,0.693,6.0,9.09090909090909,0.17129166666666668
STU_0151,2023-09-05,1,0,0,6.54,36.8,1996.0,3.4,3.6,3.3,0.65,0.3814419818395794,0.176,1.46,0.9189189189189189,0.26294666666666666
STU_0160,2023-12-11,15,0,1,4.42,85.6,4313.0,10.0,1.0,4.3,1.43,0.3738425769390382,0.61,3.58,9.09090909090909,0.14667333333333332
STU_0390,2023-09-13,2,0,0,7.42,85.9,3538.0,2.1,5.3,2.0,1.31,0.6887880164247624,0.227,0.5800000000000001,0.38888888888888895,0.3736525
STU_0278,2023-12-24,17,1,0,7.04,12.8,5824.0,4.9,3.1,3.2,0.0,0.6487113361809818,0.266,0.96,1.53125,0.24398666666666669
