user_id,username,age,user_level,log_date,habit_category,difficulty,completed,streak_length,xp_earned,has_accountability,self_rating,notes
USR_02469,user_taylor9600,30,19,24/11/2021,meditate,medium,1,2.0,17.94,0.0,4.0,
USR_02177,user_taylor3542,16,23,2022-10-02,study,trivial,1,11.0,8.35,1.0,,
USR_02937,user_drew3736,17,23,10-24-2023,meditaton,easy,1,22.0,13.19,0.0,9.0,
USR_02223,user_avery1689,31,12,06-13-2023,studying,medium,1,43.0,17.32,,5.0,
USR_02902,user_drew2325,22,24,02/02/2023,meditation,easy,0,1.0,0.0,0.0,1.0,
USR_02627,user_morgan3749,35,31,2023-04-26,studying,medium,1,10.0,,1.0,7.0,
USR_00537,user_jordan2878,22,11,2023/12/24,meditaton,medium,0,1.0,0.0,1.0,6.0,
USR_00740,user_drew6570,27,36,2023/06/09,diet,medium,0,8.0,0.0,1.0,6.0,new record!
USR_01240,user_blake7768,23,9,2023-10-27,work,hard,1,2.0,37.32,1.0,9.0,
USR_00847,user_morgan2402,30,8,2023-04-23,sleeping,trivial,1,82.0,5.55,0.0,10.0,
USR_00378,user_morgan7444,35,1,2023-11-06,study,medium,1,5.0,15.57,1.0,2.0,struggled today
USR_00495,user_riley52,27,15,2023-04-26,stuyd,easy,0,1.0,0.0,0.0,5.0,
USR_02877,user_taylor5308,22,16,04-27-2023,readng,easy,0,4.0,0.0,1.0,2.0,
USR_00906,user_taylor9880,27,67,2021-10-19,Social,medium,1,48.0,23.66,1.0,5.0,
USR_00580,user_blake6002,32,31,2023/09/30,read,easy,0,6.0,0.0,0.0,,
USR_02363,user_blake4279,28,14,2023/09/13,Sleep,medium,0,5.0,0.0,0.0,4.0,skipped yesterday
USR_02571,user_morgan6460,37,16,2023/06/05,reading,medium,0,2.0,0.0,0.0,3.0,struggled today
USR_01104,user_riley9218,22,62,05-13-2023,readng,medium,1,64.0,16.35,1.0,3.0,
USR_02063,user_drew8277,18,29,2022-12-13,stuyd,hard,1,16.0,37.52,0.0,10.0,new record!
USR_01871,user_riley1352,9,24,2022/01/23,work,easy,1,3.0,10.91,1.0,,
USR_00967,user_jordan9042,25,13,2021-12-10,read,medium,1,23.0,21.95,0.0,4.0,felt great
USR_01681,user_avery140,32,5,2022-12-02,sleep,easy,1,5.0,14.38,1.0,2.0,
USR_01322,user_blake7808,32,27,03-09-2021,wrk,trivial,1,5.0,,,,
USR_01491,user_blake2848,21,10,2023-03-02,study,medium,1,25.0,19.57,0.0,,
USR_00550,user_avery4959,28,23,2023/06/06,meditate,medium,0,14.0,0.0,1.0,1.0,
USR_00673,user_morgan6939,23,3,21/05/2023,social,easy,1,36.0,9.34,0.0,9.0,struggled today
USR_00571,user_casey2175,20,24,09/09/2023,work,hard,0,9.0,0.0,0.0,1.0,struggled today
USR_00150,user_drew9750,28,39,2023-04-10,readng,hard,1,1.0,40.22,1.0,3.0,new record!
USR_02173,user_avery2311,29,25,2023-01-09,Sleep,medium,0,2.0,0.0,0.0,,
USR_02223,user_avery1689,31,12,2023/09/28,meditaton,easy,1,41.0,8.32,0.0,,struggled today
USR_01854,user_taylor2583,19,1,12/04/2022,stuyd,medium,1,2.0,16.56,0.0,3.0,struggled today
USR_00271,user_morgan7261,30,3,30/07/2023,working,medium,1,7.0,19.84,0.0,,felt great
USR_00634,user_sam7812,28,28,2023-11-19,nutrition,medium,0,6.0,0.0,0.0,8.0,skipped yesterday
USR_00256,user_casey7794,24,8,12/05/2022,Nutrition,hard,0,4.0,0.0,1.0,4.0,
USR_00972,user_jordan4992,19,60,10-13-2023,meditation,medium,1,22.0,19.58,1.0,7.0,
USR_02264,user_riley3589,22,2,18/11/2023,work,easy,0,4.0,0.0,0.0,6.0,felt great
USR_00260,user_taylor8109,34,31,2023/01/26,fitness,medium,1,37.0,22.28,0.0,,
USR_01165,user_blake3588,29,19,2023/12/18,socail,medium,1,32.0,,0.0,5.0,
USR_01848,user_jordan1238,15,20,09-12-2022,Meditation,medium,1,101.0,22.14,0.0,6.0,skipped yesterday
USR_00421,user_jordan9053,24,13,2023-03-16,Meditation,trivial,1,,-0.01,0.0,3.0,new record!
USR_01095,user_sam9405,30,27,04-25-2023,meditation,easy,1,28.0,8.66,0.0,5.0,struggled today
USR_02188,user_avery8338,23,17,21/11/2023,sleep,easy,0,24.0,0.0,,3.0,
USR_02759,user_avery4854,18,26,16/02/2023,working,hard,1,12.0,44.28,0.0,6.0,easy win
USR_01087,user_casey4048,30,36,08-13-2023,fit,medium,1,8.0,12.81,0.0,6.0,skipped yesterday
USR_01754,user_morgan3527,32,11,2022-08-15,sleeping,medium,1,279.0,26.07,1.0,2.0,easy win
USR_01424,user_alex5900,20,28,2023/07/09,stuyd,easy,0,51.0,,1.0,4.0,
USR_00771,user_avery9518,22,35,2023-06-29,Social,hard,1,177.0,39.55,0.0,6.0,
USR_00926,user_drew540,35,23,21/10/2021,sleep,medium,1,2.0,20.55,0.0,3.0,
USR_00829,user_drew2277,32,38,2022-05-29,fitnes,easy,1,19.0,8.16,0.0,6.0,
USR_00004,user_sam8945,16,36,2023/11/03,Reading,medium,1,9.0,22.95,1.0,7.0,skipped yesterday
USR_01448,user_morgan7811,27,25,2023/02/10,socail,easy,1,25.0,7.45,,9.0,
USR_01085,user_blake5814,41,74,2023-02-09,nutrition,hard,1,118.0,41.45,0.0,10.0,
USR_01960,user_avery9625,22,6,12-04-2021,stuyd,trivial,0,,0.0,0.0,5.0,
USR_02489,user_alex1502,35,29,2023-04-22,diet,medium,1,5.0,21.35,0.0,7.0,
USR_02179,user_morgan1775,25,8,2022/07/21,nutrtion,easy,1,23.0,12.21,0.0,3.0,
USR_02117,user_jordan970,31,7,2022/08/22,studying,easy,1,7.0,8.59,0.0,3.0,
USR_00290,user_taylor1030,28,6,2023-06-13,meditaton,easy,1,5.0,11.46,0.0,9.0,
USR_02786,user_avery1320,26,28,2023/09/27,fitness,easy,1,36.0,10.93,0.0,6.0,
USR_00193,user_taylor2098,24,37,09/12/2022,fitness,easy,1,129.0,13.49,1.0,6.0,
USR_02779,user_alex9365,27,32,08-09-2023,socializing,medium,1,2.0,22.4,0.0,2.0,easy win
USR_02704,user_riley8175,24,18,2023/10/06,Work,hard,1,63.0,42.47,0.0,,skipped yesterday
USR_02096,user_sam8393,20,11,2022-01-23,Study,easy,1,5.0,7.96,,,
USR_02103,user_riley5911,34,9,2022/12/27,work,medium,1,9.0,21.01,0.0,4.0,
USR_02921,user_blake362,35,39,06/01/2023,FITNESS,hard,1,9.0,36.25,0.0,,
USR_00733,user_riley1897,12,2,01-28-2023,sleeep,medium,1,13.0,18.73,0.0,9.0,skipped yesterday
USR_00083,user_sam1413,25,34,2023/03/13,studying,easy,0,1.0,0.0,0.0,7.0,struggled today
USR_00125,user_alex8866,28,13,14/02/2023,Meditation,easy,1,38.0,7.98,1.0,6.0,skipped yesterday
USR_00197,user_casey1694,16,24,2023-03-22,Fitness,trivial,0,5.0,0.0,1.0,10.0,
USR_00086,user_jordan7797,23,15,2023/08/13,Meditation,hard,1,4.0,46.34,0.0,9.0,felt great
USR_01512,user_blake1864,20,37,2023-10-14,work,medium,0,10.0,0.0,0.0,,
USR_01151,user_drew197,34,13,09/03/2022,sleep,trivial,0,2.0,0.0,0.0,6.0,
USR_02073,user_blake4150,34,21,2023/12/13,work,hard,1,55.0,38.24,0.0,,
USR_00073,user_blake9987,24,23,10-11-2022,diet,trivial,1,12.0,6.57,1.0,5.0,
USR_01275,user_alex9226,39,14,2023-03-19,Fitness,medium,1,4.0,19.27,0.0,5.0,
USR_01231,user_alex9131,40,78,11-03-2021,social,medium,1,46.0,18.97,0.0,5.0,
USR_01086,user_riley7942,32,24,04-08-2023,nutrition,easy,0,12.0,0.0,0.0,6.0,
USR_01683,user_riley9247,17,37,07/11/2023,study,easy,0,34.0,0.0,0.0,3.0,new record!
USR_00937,user_taylor9212,23,35,07/01/2022,Nutrition,medium,1,26.0,20.77,1.0,8.0,
USR_01417,user_riley2535,19,2,2022-03-17,socail,easy,1,8.0,8.74,0.0,8.0,
USR_02115,user_avery6919,21,17,2021-09-08,fit,trivial,1,3.0,3.53,0.0,1.0,
USR_01879,user_jordan7313,27,15,2022/11/11,nutrition,medium,1,8.0,23.75,1.0,5.0,
USR_02404,user_riley3475,23,34,18/06/2022,readng,easy,1,1.0,6.4,0.0,2.0,
USR_02422,user_taylor9829,19,15,2023/03/14,sleeep,hard,0,18.0,0.0,0.0,,skipped yesterday
USR_02671,user_avery8777,25,34,08-21-2022,fitnes,easy,0,39.0,0.0,0.0,5.0,
USR_01540,user_casey6444,31,11,2023/11/08,Reading,easy,0,1.0,0.0,0.0,5.0,
USR_00786,user_taylor5553,29,81,31/12/2023,fit,medium,1,78.0,22.12,0.0,,struggled today
USR_00482,user_casey1868,19,35,12-18-2023,reading,easy,0,10.0,0.0,0.0,9.0,
USR_01288,user_morgan2783,28,9,08/11/2023,stuyd,easy,0,1.0,0.0,0.0,2.0,
USR_02669,user_blake2243,27,33,07-09-2023,Fitness,medium,1,15.0,20.68,,1.0,skipped yesterday
USR_00942,user_sam2233,8,22,2022/01/04,meditate,medium,0,4.0,0.0,0.0,1.0,
USR_01204,user_alex382,43,5,14/03/2023,socializing,hard,1,1.0,42.29,0.0,2.0,
USR_01629,user_blake2511,29,17,09-21-2022,sleeep,hard,1,9.0,44.67,0.0,4.0,
USR_00943,user_sam7416,34,38,17/10/2023,wrk,hard,1,16.0,42.53,0.0,4.0,new record!
USR_03000,user_blake2340,26,77,2022-06-22,socializing,medium,1,62.0,21.3,0.0,4.0,
USR_02163,user_avery5449,21,7,09-26-2023,FITNESS,medium,1,1.0,20.08,0.0,4.0,
USR_01676,user_blake762,23,15,30/09/2023,socializing,easy,1,7.0,12.58,0.0,8.0,
USR_02316,user_sam694,24,35,2022/12/02,sleep,easy,1,83.0,15.82,0.0,6.0,felt great
USR_00075,user_morgan2656,15,21,2023/09/19,Work,medium,1,26.0,23.5,0.0,5.0,
USR_02545,user_sam9095,18,32,01-29-2023,working,medium,1,11.0,19.21,1.0,2.0,
USR_01411,user_blake450,28,17,2022/07/20,wrk,easy,1,17.0,10.99,1.0,5.0,
USR_00943,user_sam7416,34,38,2023-06-26,work,medium,1,22.0,21.38,1.0,5.0,easy win
USR_01146,user_casey121,39,33,29/11/2022,Study,medium,1,49.0,15.23,0.0,9.0,
USR_00493,user_riley6808,36,23,2023-07-31,studying,medium,1,4.0,19.49,0.0,7.0,easy win
USR_02628,user_morgan5201,26,9,2022-08-03,fit,easy,1,22.0,6.33,0.0,5.0,skipped yesterday
USR_02474,user_taylor3347,25,39,2022-11-20,Work,trivial,1,7.0,7.03,1.0,4.0,
USR_00148,user_taylor1974,24,24,17/12/2023,social,easy,1,4.0,9.4,1.0,1.0,
USR_02509,user_jordan1432,26,39,31/03/2023,sleep,medium,1,8.0,20.26,0.0,6.0,skipped yesterday
USR_01023,user_alex838,36,84,2022/03/03,socail,medium,1,206.0,25.29,1.0,7.0,
USR_00624,user_jordan8860,39,38,2023/01/20,working,trivial,1,,5.03,1.0,,felt great
USR_02389,user_riley4324,16,13,2023/07/21,readng,trivial,1,,6.68,0.0,3.0,
USR_01581,user_taylor2175,30,38,07-08-2023,nutrtion,easy,1,272.0,14.51,0.0,5.0,
USR_00770,user_blake6309,37,16,2022-02-26,Reading,hard,1,7.0,42.48,1.0,5.0,
USR_02485,user_casey8338,12,29,2023-09-07,social,hard,1,4.0,44.32,1.0,9.0,new record!
USR_01237,user_taylor6698,21,49,2023/07/09,sleeep,medium,1,316.0,21.62,1.0,2.0,
USR_01057,user_blake8035,30,21,2022-08-18,working,medium,1,18.0,20.63,0.0,6.0,easy win
USR_01246,user_blake2206,34,19,26/06/2023,nutrtion,medium,1,4.0,14.38,1.0,4.0,
USR_02012,user_casey5041,20,14,22/06/2021,nutrtion,easy,1,205.0,12.45,1.0,,
USR_01955,user_blake6513,16,98,27/07/2023,meditate,easy,1,14.0,5.92,0.0,6.0,
USR_02577,user_drew1660,22,78,04/11/2022,Fitness,hard,1,136.0,41.32,0.0,6.0,
USR_00642,user_alex7857,30,24,09-26-2023,Social,medium,0,2.0,0.0,0.0,3.0,
USR_02589,user_avery2957,32,39,12/10/2023,Meditation,easy,1,3.0,8.78,0.0,,
USR_00941,user_avery3289,35,28,2023-12-05,Meditation,medium,1,2.0,21.15,1.0,3.0,
USR_00914,user_morgan7335,34,28,05-01-2023,Reading,medium,0,3.0,0.0,1.0,4.0,
USR_00728,user_taylor317,29,33,2023-11-08,working,hard,0,11.0,0.0,1.0,5.0,
USR_02994,user_casey4780,22,4,2023/12/23,Work,hard,1,1.0,36.69,0.0,5.0,
USR_01902,user_taylor1293,27,30,2023/05/15,reading,medium,1,,21.39,0.0,,
USR_01718,user_avery5155,28,6,2023-02-20,social,medium,0,1.0,0.0,1.0,5.0,
USR_00337,user_sam4951,29,53,10-17-2021,Nutrition,medium,1,48.0,26.48,0.0,7.0,
USR_02318,user_drew6466,37,21,12-24-2022,Sleep,hard,1,2.0,43.4,1.0,5.0,felt great
USR_01418,user_taylor6186,35,2,2023-07-09,Work,medium,1,29.0,24.69,0.0,3.0,
USR_01360,user_jordan6393,26,8,2023/06/11,stuyd,trivial,1,2.0,10.54,1.0,2.0,
USR_01505,user_drew515,23,1,2022-12-17,study,medium,1,1.0,24.89,1.0,2.0,
USR_01142,user_morgan1431,24,25,2023/05/21,socail,medium,1,9.0,22.6,1.0,10.0,new record!
USR_01026,user_riley8803,18,33,14/04/2023,working,easy,0,6.0,0.0,0.0,,
USR_01845,user_riley1725,9,69,2022-02-09,read,medium,1,40.0,21.3,0.0,6.0,skipped yesterday
USR_01270,user_blake8157,32,22,2021/08/20,reading,medium,0,18.0,0.0,1.0,5.0,
USR_02790,user_alex4365,21,38,21/09/2021,stuyd,trivial,0,34.0,0.0,0.0,1.0,
USR_00058,user_sam2514,31,3,03-05-2023,nutrition,easy,1,21.0,10.52,,3.0,
USR_02166,user_avery1878,19,73,2023/08/02,work,medium,1,,24.01,1.0,9.0,new record!
USR_01387,user_riley7943,22,7,2023-08-11,diet,easy,1,1.0,4.66,0.0,4.0,struggled today
USR_01344,user_morgan889,33,22,09/08/2023,read,medium,1,22.0,20.62,1.0,,
USR_02183,user_drew8270,29,27,08-29-2022,stuyd,easy,1,5.0,7.08,0.0,7.0,
USR_01240,user_blake7768,23,9,2022-07-01,Study,easy,1,60.0,7.91,0.0,8.0,
USR_02200,user_drew8403,24,1,2022-09-12,sleeep,medium,0,10.0,0.0,1.0,10.0,felt great
USR_01077,user_blake7736,27,18,2023/08/28,reading,medium,0,1.0,0.0,0.0,9.0,
USR_02997,user_avery2737,24,31,2023/03/26,fitnes,hard,0,11.0,0.0,1.0,,easy win
USR_00662,user_taylor5130,35,36,08-15-2023,studying,trivial,1,22.0,1.89,1.0,5.0,felt great
USR_01196,user_morgan6276,28,33,11-10-2023,readng,easy,1,31.0,,0.0,10.0,struggled today
USR_02626,user_sam2664,16,81,15/10/2023,work,medium,1,2.0,23.44,1.0,8.0,
USR_00990,user_taylor506,38,20,2022/09/22,fit,easy,1,17.0,10.54,1.0,3.0,
USR_01286,user_avery8047,27,7,05-11-2023,Study,hard,1,7.0,39.63,1.0,9.0,
USR_02177,user_taylor3542,16,23,07-30-2023,Meditation,,1,3.0,21.0,,8.0,
USR_01662,user_blake52,16,33,29/01/2023,Study,hard,1,3.0,37.01,0.0,6.0,
USR_01955,user_blake6513,16,98,04-21-2023,diet,medium,1,8.0,17.74,1.0,10.0,
USR_00241,user_riley6663,34,65,2023/11/04,reading,medium,1,20.0,24.88,1.0,,
USR_02623,user_jordan5537,18,25,2022/06/29,Work,medium,0,7.0,0.0,0.0,5.0,struggled today
USR_00342,user_sam8299,24,4,2023/06/07,working,easy,0,2.0,0.0,1.0,6.0,easy win
USR_01058,user_drew4921,26,21,12-15-2023,meditaton,medium,0,3.0,0.0,0.0,,
USR_02409,user_morgan1866,21,88,11-07-2023,Fitness,medium,1,6529.0,22.47,0.0,7.0,skipped yesterday
USR_00194,user_alex5060,23,3,15/11/2023,work,easy,1,1.0,9.98,1.0,3.0,
USR_01230,user_riley4518,18,29,2023/10/07,meditation,easy,0,2.0,0.0,0.0,6.0,
USR_00720,user_morgan1975,30,39,2023-08-18,socail,medium,0,,0.0,0.0,3.0,
USR_00754,user_jordan8105,33,20,2023-03-21,nutrition,easy,0,1.0,0.0,1.0,,
USR_02588,user_taylor4591,34,39,2021/12/16,nutrtion,medium,0,3.0,0.0,0.0,,
USR_00406,user_jordan2454,22,61,04/12/2023,nutrition,trivial,1,33.0,11.31,0.0,10.0,
USR_00099,user_drew3618,20,24,07-16-2023,social,medium,1,101.0,24.14,0.0,1.0,
USR_00675,user_drew5129,12,2,2023-04-06,fitnes,medium,1,8.0,19.72,0.0,3.0,
USR_01350,user_alex4488,24,16,2022-09-30,FITNESS,medium,1,4.0,20.31,,6.0,
USR_01740,user_casey6573,23,11,2022-08-19,Nutrition,medium,1,18.0,23.86,0.0,1.0,new record!
USR_00495,user_riley52,27,15,2023/06/11,study,hard,0,24.0,0.0,0.0,,
USR_02786,user_avery1320,26,28,11-03-2022,socializing,hard,0,152.0,0.0,0.0,6.0,easy win
USR_00073,user_blake9987,24,23,2022/09/14,Reading,trivial,0,55.0,-0.0,0.0,,
USR_01051,user_jordan5383,29,65,2023/04/12,Social,medium,1,8.0,21.81,0.0,9.0,
USR_02244,user_riley2141,10,46,09-10-2022,socializing,medium,1,8.0,23.76,1.0,,
USR_01077,user_blake7736,27,18,2023-11-06,sleeep,medium,0,2.0,0.0,0.0,,
USR_00297,user_taylor8828,23,7,2023/03/09,Sleep,medium,0,23.0,0.0,1.0,5.0,
USR_02212,user_riley6930,38,16,09-06-2022,diet,medium,1,3.0,19.55,0.0,2.0,
USR_01493,user_avery4742,32,16,2023/07/02,Study,easy,1,11.0,7.52,0.0,8.0,
USR_02271,user_taylor1867,22,1,10/09/2022,Fitness,medium,1,60.0,21.06,1.0,7.0,
USR_02666,user_taylor4266,22,4,2021/11/10,sleeping,medium,1,6.0,19.63,0.0,7.0,
USR_02908,user_drew4454,20,21,2022-12-17,readng,easy,1,15.0,6.0,1.0,,
USR_01001,user_morgan5241,22,14,11-22-2023,sleep,trivial,1,159.0,5.88,0.0,8.0,
USR_00134,user_riley6940,20,6,2022/05/27,stuyd,hard,0,10.0,0.0,0.0,,
USR_01530,user_riley9788,24,25,2022-10-20,meditaton,hard,1,4.0,36.18,0.0,3.0,
USR_00572,user_blake6004,31,37,2023/05/18,Reading,medium,0,12.0,0.0,1.0,,easy win
USR_00997,user_avery6819,24,97,2023/03/29,reading,trivial,1,22.0,7.72,0.0,8.0,
USR_00387,user_drew4646,23,28,2023-09-06,sleeep,trivial,1,2.0,8.99,0.0,2.0,new record!
USR_01188,user_drew1206,20,34,06-22-2022,Fitness,easy,1,6.0,,0.0,1.0,
USR_01410,user_blake2957,25,65,07-16-2022,Nutrition,medium,1,90.0,21.26,1.0,6.0,
USR_01537,user_riley2088,10,29,12-16-2023,Meditation,medium,1,11.0,21.51,0.0,3.0,
USR_02370,user_blake1493,26,31,10-30-2021,fitness,medium,1,6.0,16.62,1.0,,
USR_01517,user_blake3590,28,6,2023-09-05,meditation,hard,1,36.0,39.23,1.0,6.0,
USR_00289,user_blake7643,18,32,08-07-2023,working,easy,0,2.0,0.0,0.0,3.0,
USR_01420,user_drew7861,22,81,28/05/2022,Fitness,hard,1,17.0,44.05,0.0,5.0,
USR_00296,user_riley6399,20,19,04-05-2023,fitnes,hard,1,5.0,41.22,1.0,7.0,
USR_02007,user_sam7723,27,3,12-04-2021,read,hard,0,4.0,0.0,0.0,2.0,felt great
USR_02506,user_drew2786,42,30,2023/04/15,work,trivial,1,6.0,8.31,0.0,,felt great
USR_01437,user_morgan6418,28,34,2023-02-04,fitness,hard,0,13.0,0.0,1.0,10.0,
USR_02321,user_casey5643,30,41,10-27-2022,social,medium,1,11.0,22.34,0.0,,
USR_01530,user_riley9788,24,25,07-24-2022,sleep,medium,1,1.0,18.47,0.0,5.0,
USR_00728,user_taylor317,29,33,21/11/2023,Sleep,trivial,1,13.0,,0.0,9.0,
USR_02620,user_avery1294,36,17,2023/04/02,Study,easy,1,10.0,10.99,,,
USR_00835,user_jordan4479,20,23,07-15-2023,Fitness,medium,0,18.0,0.0,0.0,8.0,easy win
USR_00721,user_alex8159,17,90,11-08-2023,meditate,medium,1,258.0,15.04,1.0,6.0,
USR_00609,user_blake5886,33,12,2023/11/20,meditaton,easy,1,3.0,16.08,1.0,10.0,skipped yesterday
USR_01885,user_sam1414,15,2,30/11/2022,wrk,easy,1,120.0,7.72,1.0,4.0,
USR_02797,user_casey3174,25,36,2023-10-08,Meditation,easy,1,11.0,7.78,0.0,5.0,
USR_00769,user_drew9743,33,16,13/03/2023,nutrtion,easy,0,2.0,0.0,0.0,,easy win
USR_00348,user_jordan8558,16,27,2023-06-13,reading,medium,1,42.0,20.68,0.0,3.0,easy win
USR_02299,user_sam8772,14,5,2021-12-21,wrk,trivial,1,41.0,4.04,1.0,9.0,
USR_02125,user_avery1860,31,93,23/12/2023,socail,easy,1,258.0,9.39,0.0,9.0,struggled today
USR_02719,user_avery6385,25,17,2023-02-21,Reading,easy,1,39.0,11.31,1.0,8.0,
USR_01966,user_jordan9385,33,1,2023-12-02,Fitness,hard,1,9.0,37.11,1.0,4.0,
USR_00906,user_taylor9880,27,67,2022-03-14,nutrition,medium,1,76.0,20.44,0.0,2.0,
USR_02791,user_blake676,21,4,19/07/2023,Study,hard,0,5.0,0.0,1.0,9.0,struggled today
USR_01072,user_sam3135,25,33,2023/07/12,socializing,medium,1,,23.95,1.0,10.0,
USR_00973,user_jordan2663,15,26,2022-12-26,fit,medium,0,6.0,0.0,0.0,,
USR_00904,user_riley1363,33,27,2023/03/10,read,trivial,0,1.0,0.0,0.0,6.0,felt great
USR_02199,user_jordan6772,28,35,01/06/2023,read,medium,0,1.0,0.0,0.0,1.0,
USR_00051,user_blake8840,20,45,10-05-2022,meditaton,medium,1,143.0,20.96,1.0,3.0,skipped yesterday
USR_02608,user_avery5493,33,26,2023/04/04,social,hard,1,8.0,38.49,0.0,,
USR_00630,user_alex2864,27,8,2022/09/28,FITNESS,medium,1,2.0,16.01,1.0,1.0,
USR_02396,user_casey8470,24,15,09-14-2023,sleeping,medium,0,2.0,0.0,,,
USR_01054,user_drew4912,25,21,2023-09-22,social,medium,1,1.0,28.3,0.0,2.0,
USR_01254,user_drew9888,26,27,2021-05-29,FITNESS,hard,0,35.0,,1.0,,
USR_01123,user_alex6514,26,56,2023/08/07,fitness,medium,1,69.0,16.82,0.0,10.0,struggled today
USR_02738,user_sam5554,29,9,11/07/2022,studying,easy,1,3.0,9.77,1.0,9.0,easy win
USR_01365,user_riley1684,33,22,03-06-2023,fitness,medium,1,2.0,25.08,1.0,10.0,
USR_02078,user_riley9932,20,23,25/09/2023,Social,hard,0,4.0,0.0,0.0,6.0,
USR_02367,user_casey9670,42,14,05-17-2022,fitnes,medium,1,6.0,20.99,1.0,,new record!
USR_02222,user_alex5886,23,3,2023/06/22,nutrtion,hard,0,2.0,0.0,1.0,9.0,skipped yesterday
USR_02996,user_riley4694,37,64,27/08/2023,Reading,medium,0,259.0,0.0,0.0,,
USR_01480,user_riley9679,29,20,01-04-2023,Social,hard,1,2.0,37.8,1.0,6.0,new record!
USR_00746,user_sam8703,34,43,02/09/2023,socializing,hard,1,206.0,39.97,1.0,9.0,new record!
USR_02962,user_drew3793,34,10,2021-10-23,Sleep,medium,1,1.0,19.58,1.0,,
USR_01378,user_blake3987,33,26,27/11/2023,readng,medium,1,2.0,25.91,1.0,,
USR_02614,user_morgan9931,28,13,01-15-2022,sleeping,easy,1,4.0,7.61,1.0,8.0,
USR_01933,user_riley4603,34,35,02-09-2023,Fitness,trivial,1,,5.55,1.0,6.0,new record!
USR_02825,user_casey5169,29,39,2023-12-06,wrk,medium,1,3.0,16.52,0.0,,
USR_01634,user_morgan6411,18,32,2023/12/16,stuyd,medium,1,31.0,24.0,0.0,3.0,
USR_00104,user_blake3909,20,37,2022-12-17,Meditation,trivial,0,18.0,0.0,0.0,9.0,
USR_00445,user_morgan9901,25,28,2022-12-16,nutrtion,easy,0,,0.0,0.0,7.0,
USR_00062,user_drew7678,36,24,2023/08/06,work,medium,0,4.0,0.0,1.0,6.0,
USR_02947,user_blake2225,26,8,2023-09-20,FITNESS,hard,0,1.0,0.0,1.0,4.0,
USR_01204,user_alex382,43,5,2023/04/02,nutrtion,medium,0,5.0,0.0,0.0,7.0,
USR_02553,user_casey3765,18,30,08-11-2022,work,medium,1,57.0,18.8,0.0,,
USR_00578,user_sam2316,27,86,01-31-2022,nutrition,hard,1,18.0,36.96,0.0,4.0,
USR_01321,user_taylor6189,33,19,07-25-2023,fitnes,hard,1,2.0,38.88,0.0,9.0,struggled today
USR_00423,user_alex6703,24,25,2022-12-18,Fitness,easy,1,116.0,13.56,1.0,,struggled today
USR_02788,user_morgan9152,31,23,2023/06/24,fitnes,trivial,1,39.0,4.58,0.0,5.0,
USR_01436,user_casey7313,22,39,11-01-2022,Study,medium,1,66.0,19.65,0.0,5.0,
USR_02117,user_jordan970,31,7,02-21-2022,sleeep,medium,0,2.0,0.0,1.0,10.0,
USR_02770,user_jordan4648,31,30,01/11/2022,Fitness,hard,1,1.0,39.69,,,
USR_01194,user_taylor2958,18,24,03-02-2023,sleeping,medium,1,13.0,20.41,1.0,4.0,
USR_02805,user_jordan9020,19,21,2023/06/16,Nutrition,hard,1,22.0,,0.0,,
USR_02091,user_avery5426,16,39,2023-03-31,work,easy,0,21.0,0.0,0.0,,
USR_02491,user_drew7143,20,1,2022-05-09,reading,medium,1,4.0,,0.0,3.0,skipped yesterday
USR_02810,user_morgan9022,18,36,11-25-2023,fit,medium,0,10.0,0.0,1.0,5.0,
USR_01935,user_casey2211,20,29,2021-10-25,Social,medium,1,4.0,-22.86442192118116,0.0,,
USR_02763,user_taylor3049,25,9,06-13-2022,socializing,medium,0,19.0,0.0,0.0,,
USR_01218,user_alex4019,33,18,07-14-2023,fit,medium,1,6.0,19.26,0.0,7.0,struggled today
USR_01790,user_jordan9235,26,36,2023/07/24,Sleep,,0,18.0,0.0,1.0,10.0,
USR_02913,user_alex4802,27,28,10-16-2023,sleeping,trivial,0,5.0,0.0,0.0,2.0,
USR_02853,user_blake9265,27,24,2023/09/03,meditaton,easy,1,37.0,11.84,1.0,6.0,struggled today
USR_02395,user_riley6175,37,90,2022-03-17,readng,medium,1,40.0,21.17,0.0,10.0,
USR_01042,user_morgan2373,20,35,2021/10/09,stuyd,medium,1,4.0,23.87,0.0,3.0,felt great
USR_02537,user_sam6279,20,22,2022/11/08,nutrition,hard,1,10.0,44.78,0.0,,
USR_00745,user_sam8373,19,31,2022/09/27,read,trivial,0,1.0,0.0,0.0,10.0,
USR_00083,user_sam1413,25,34,12/02/2023,Fitness,medium,1,4.0,-69.80038688323867,0.0,6.0,
USR_01280,user_riley2507,21,21,06-17-2023,wrk,hard,0,1.0,0.0,1.0,5.0,
USR_00402,user_avery1879,37,63,10-14-2022,Study,hard,1,10.0,,0.0,,
USR_01648,user_morgan2089,23,35,09-07-2022,Work,easy,1,2.0,9.76,1.0,6.0,
USR_00567,user_drew5987,24,6,2023-02-09,socail,trivial,0,21.0,0.0,1.0,2.0,new record!
USR_02704,user_riley8175,24,18,2023-09-25,sleeep,hard,1,34.0,40.41,1.0,1.0,
USR_00073,user_blake9987,24,23,2022/06/21,nutrtion,hard,1,124.0,39.74,1.0,10.0,
USR_00133,user_riley7464,39,23,12-26-2023,reading,trivial,1,37.0,3.71,0.0,,
