student_id,profile,date,week_num,is_weekend,is_deadline_week,sleep_hours,focus_minutes,activity_steps,stress_level,mood_score,caffeine_drinks,social_hours,goal_completion_rate,burnout_score
STU_0331,struggling,2023-09-06,1,0,0,5.5,34.1,8980.0,8.6,1.0,6.1,1.28,0.5119766801038569,0.47
STU_0149,average,2023-12-15,16,0,1,3.85,76.2,4993.0,6.6,3.8,4.5,1.54,0.5209544821188359,0.56
STU_0238,burnout_risk,2023-09-10,2,1,0,,40.7,,10.0,1.0,3.8,1.62,0.3492303202033435,0.542
STU_0255,burnout_risk,2023-09-17,3,1,1,4.72,35.1,8117.0,,1.0,5.5,0.85,0.20626865457406787,0.612
STU_0211,average,2023-09-08,2,0,0,6.29,48.7,9448.0,5.3,4.1,2.5,0.68,0.4718367085118794,0.272
STU_0053,average,2023-12-29,18,0,0,6.62,60.8,4246.0,6.2,3.7,3.5,1.46,0.48173899766062606,0.375
STU_0405,struggling,2023-11-24,13,0,0,,31.0,6243.0,6.9,1.0,3.7,1.37,0.4258382268562426,0.42
STU_0066,high_performer,2023-10-12,6,0,0,6.93,78.6,,1.1,,3.0,2.07,0.5890375633136739,0.147
STU_0193,high_performer,2023-10-07,6,1,0,7.83,37.8,8032.0,3.5,,4.7,1.17,0.4797616344218473,0.186
STU_0388,average,2023-11-09,10,0,0,5.45,48.5,7033.0,4.1,4.5,2.0,,0.6490847515450022,0.315
STU_0144,average,2023-09-04,1,0,0,6.96,66.6,5537.0,5.7,3.6,2.6,1.54,0.38010820542233864,0.23
STU_0026,high_performer,2023-11-27,13,0,0,7.82,122.4,6320.0,2.7,6.5,2.6,1.17,0.5842679116732593,0.197
STU_0035,average,2023-12-05,14,0,1,6.09,69.5,3944.0,,3.2,4.0,0.7,0.5339618681601279,0.526
STU_0267,average,2023-10-18,7,0,1,5.18,71.8,7730.0,7.5,3.2,4.2,2.72,0.5971183275151051,0.526
STU_0413,struggling,2023-11-17,12,0,1,5.38,39.8,8123.0,9.7,1.0,3.6,0.89,0.36109810186933156,0.572
STU_0454,average,2023-09-23,4,1,0,7.76,27.1,8095.0,5.7,3.6,2.7,1.12,0.3552090049693296,0.332
STU_0425,burnout_risk,2023-11-25,13,1,0,4.99,51.5,10619.0,6.2,,2.2,1.18,0.5334223363251102,0.35
STU_0082,average,2023-09-17,3,1,1,4.23,4.6,5608.0,8.3,3.5,3.4,1.6,0.42284275037188235,0.509
STU_0343,struggling,2023-09-29,5,0,0,5.76,49.0,5135.0,7.6,1.0,5.0,,0.390648908026408,0.521
STU_0197,average,2023-09-14,2,0,0,5.94,78.1,5836.0,4.0,4.0,2.5,0.82,0.7626185636777709,0.313
STU_0462,average,2023-11-18,12,1,1,5.11,36.6,7916.0,7.9,4.0,2.6,1.76,0.3959317432189547,0.56
STU_0447,average,2023-10-10,6,0,0,7.25,76.9,6840.0,5.5,4.7,,1.42,0.6299550429185954,0.363
STU_0077,average,2023-10-19,7,0,1,3.38,58.0,7115.0,6.8,1.6,3.3,0.55,0.4610100011371619,0.558
STU_0494,average,2023-11-23,12,0,1,4.89,67.2,7554.0,10.0,1.8,3.8,0.11,0.3451468032226832,0.638
STU_0384,average,2023-12-03,14,1,1,6.34,,7097.0,5.7,3.8,4.2,0.0,0.5700722740652115,0.266
STU_0166,average,2023-09-09,2,1,0,5.75,16.4,8100.0,6.2,4.8,4.5,0.85,0.5182280063748785,0.394
STU_0061,average,2023-09-18,3,0,1,6.52,84.5,5890.0,8.0,3.5,4.2,1.92,0.48609437776087255,0.469
STU_0418,average,2023-12-15,16,0,1,4.92,116.1,9379.0,9.0,3.7,2.8,,0.5232057293687885,0.579
STU_0279,struggling,2023-11-10,11,0,0,,17.1,5744.0,4.9,1.9,2.6,1.07,0.3814506104441726,0.261
STU_0279,struggling,2023-10-05,5,0,0,5.18,0.0,7797.0,7.6,1.5,4.4,1.6,0.3735987141471344,0.409
STU_0081,average,2023-10-06,6,0,0,6.18,48.5,5707.0,4.8,,4.1,0.27,0.4699981057310257,0.364
STU_0242,average,2023-12-03,14,1,1,5.39,50.4,7495.0,9.4,1.2,4.8,0.63,0.3736469337863514,0.546
STU_0376,struggling,2023-10-07,6,1,0,5.29,33.9,9714.0,7.8,3.1,4.0,1.52,0.42384751230204654,0.529
STU_0340,struggling,2023-12-17,16,1,1,3.92,0.0,9742.0,9.8,1.0,,,0.42415245626929043,0.599
STU_0479,struggling,2023-12-02,14,1,1,3.68,0.0,9228.0,10.0,1.0,4.3,0.68,0.27452930414299376,0.549
STU_0318,average,2023-09-19,3,0,1,4.43,78.4,5460.0,6.4,3.5,,1.82,0.6081750914477368,0.484
STU_0125,struggling,2023-11-01,9,0,0,4.88,39.2,4324.0,7.2,2.0,3.7,0.73,0.4020290293573442,0.493
STU_0433,average,2023-09-05,1,0,0,6.89,43.4,6227.0,4.4,3.8,3.0,1.22,0.35918713472105157,0.258
STU_0419,high_performer,2023-12-14,15,0,1,5.76,96.3,8821.0,4.7,6.8,3.4,1.98,0.4161989010638045,0.406
STU_0188,average,2023-12-08,15,0,1,4.91,69.4,4981.0,7.0,,,,0.4238150361327747,0.49
STU_0085,average,2023-12-10,15,1,1,,18.9,6180.0,7.4,3.2,4.6,0.14,0.3348228856375529,0.409
STU_0226,average,2023-12-05,14,0,1,4.63,70.9,2400.0,8.6,1.6,5.4,1.12,0.37979050209792925,0.56
STU_0443,struggling,2023-09-01,1,0,0,3.71,26.1,5712.0,5.1,1.8,2.4,0.66,0.454480300046593,0.547
STU_0499,average,2023-11-24,13,0,0,7.52,65.2,4464.0,5.6,4.0,3.7,1.06,0.472791355087247,0.348
STU_0299,average,2023-11-23,12,0,1,5.53,,6861.0,6.9,1.8,4.5,0.72,0.4031950289238336,0.415
STU_0035,average,2023-10-11,6,0,0,7.33,62.1,2659.0,5.5,3.7,2.4,1.89,0.6634759816778383,0.351
STU_0222,average,2023-12-05,14,0,1,3.45,77.4,8788.0,7.6,3.4,4.1,1.27,0.5332044396763688,0.664
STU_0016,average,2023-11-18,12,1,1,4.18,59.3,3676.0,6.8,2.6,3.8,1.49,0.5035612069786098,0.485
STU_0255,burnout_risk,2023-11-29,13,0,0,5.41,65.3,,7.5,1.0,2.8,,0.45067145077745896,0.498
STU_0193,high_performer,2023-12-25,17,0,0,6.87,90.9,4355.0,1.8,6.7,2.1,1.98,0.7576085589444744,0.209
STU_0239,average,2023-10-01,5,1,0,6.95,,8189.0,4.4,4.3,1.7,1.0,0.5779919870849634,0.256
STU_0172,average,2023-09-11,2,0,0,6.71,53.1,7371.0,4.6,4.8,2.9,1.41,0.5477433602793194,0.273
STU_0047,average,2023-09-21,3,0,1,4.17,70.2,5960.0,6.8,3.4,3.7,1.56,0.5989151991012567,0.508
STU_0427,average,2023-09-27,4,0,0,5.25,50.3,9673.0,7.0,1.4,4.5,0.79,0.44209194184848705,0.37
STU_0308,struggling,2023-09-05,1,0,0,6.53,39.4,5053.0,7.2,1.0,2.9,1.0,0.46897200322025756,0.292
STU_0013,high_performer,2023-10-18,7,0,1,5.35,120.6,3780.0,7.7,4.9,2.8,0.0,0.7062823589479856,0.499
STU_0204,burnout_risk,2023-09-18,3,0,1,4.49,108.0,5081.0,10.0,,,0.06,0.5136993227540557,0.611
STU_0335,struggling,2023-12-11,15,0,1,3.9,39.4,2187.0,10.0,1.4,4.1,0.0,0.2668873151966825,0.571
STU_0191,high_performer,2023-10-05,5,0,0,7.1,82.9,5758.0,2.9,5.1,2.4,1.56,0.5746673589959085,0.21
STU_0452,struggling,2023-10-10,6,0,0,4.71,16.8,,7.8,1.5,5.1,0.52,0.5603528395501933,0.481
STU_0007,high_performer,2023-10-18,7,0,1,7.0,131.4,,5.6,3.7,3.7,0.0,0.5183037236441177,0.366
STU_0005,high_performer,2023-09-22,4,0,0,,82.7,5842.0,,6.1,1.8,,0.48888013111567497,0.237
STU_0427,average,2023-10-16,7,0,1,5.48,51.3,5819.0,5.6,3.7,3.4,2.44,0.4802715066952443,0.433
STU_0239,average,2023-11-06,10,0,0,8.08,38.9,4526.0,4.9,4.4,1.9,0.67,0.5265041727857271,0.246
STU_0188,average,2023-09-24,4,1,0,6.04,38.3,8261.0,5.4,4.5,3.9,3.66,0.4789887585528712,0.346
STU_0123,burnout_risk,2023-10-11,6,0,0,6.12,66.6,6905.0,7.7,1.0,3.4,0.16,0.6087325842051534,0.499
STU_0045,struggling,2023-10-15,7,1,1,5.36,29.8,3801.0,8.0,,3.7,1.01,0.5218184849721379,0.399
STU_0114,high_performer,2023-10-20,8,0,1,5.69,,6063.0,4.5,5.9,3.2,0.99,0.539253449542439,0.324
STU_0365,high_performer,2023-09-22,4,0,0,8.59,101.4,2448.0,2.3,6.6,3.6,2.2,0.7591659374451066,0.195
STU_0069,burnout_risk,2023-12-12,15,0,1,2.11,93.1,8377.0,9.0,1.0,4.3,0.64,0.6009180391012562,0.786
STU_0024,average,2023-12-29,18,0,0,6.53,80.4,4128.0,5.3,3.4,2.1,0.68,0.4075294459345637,0.225
STU_0030,burnout_risk,2023-10-17,7,0,1,5.57,90.1,6696.0,10.0,1.0,4.7,1.94,0.697630885879991,0.631
STU_0054,average,2023-09-24,4,1,0,6.68,43.1,8497.0,5.0,,3.8,1.48,0.49630910069185324,0.242
STU_0145,average,2023-11-21,12,0,1,4.95,71.2,3413.0,6.1,5.2,2.3,1.91,0.5126890098861663,0.428
STU_0206,high_performer,2023-12-12,15,0,1,5.08,113.8,5366.0,4.8,6.9,3.0,,0.7904176061819819,0.466
STU_0431,average,2023-12-04,14,0,1,4.98,83.9,5252.0,85.0,3.0,4.2,0.99,0.34048559955471436,0.541
STU_0179,average,2023-11-10,11,0,0,5.62,50.1,7257.0,3.9,4.9,2.6,1.33,0.576019364556698,0.325
STU_0026,high_performer,2023-11-11,11,1,0,7.43,84.7,6890.0,4.3,6.6,3.3,2.58,0.520639064362948,0.277
STU_0052,average,2023-12-18,16,0,1,4.77,64.4,3433.0,7.5,3.4,4.0,0.57,0.4603407378571077,0.551
STU_0496,struggling,2023-09-01,1,0,0,4.37,29.6,4097.0,9.3,1.0,3.8,0.33,0.22576146877594833,0.44
STU_0147,struggling,2023-11-07,10,0,0,5.52,23.7,9034.0,7.5,,4.9,1.68,0.3029735505945887,0.356
STU_0301,struggling,2023-10-18,7,0,1,5.35,58.9,5982.0,10.0,1.5,4.0,0.04,0.43991361374160237,0.596
STU_0348,struggling,2023-10-26,8,0,1,,52.0,9029.0,10.0,,4.5,2.63,0.12105446386354157,0.585
STU_0383,struggling,2023-12-26,17,0,0,4.83,22.0,5297.0,6.5,,4.0,,0.22466555170730534,0.388
STU_0277,struggling,2023-09-14,2,0,0,5.7,34.4,5038.0,8.9,1.5,4.2,0.73,0.49818451957602,0.515
STU_0305,average,2023-09-06,1,0,0,6.69,50.8,4692.0,3.8,5.4,2.9,3.25,0.4909946593429373,0.283
STU_0242,average,2023-10-06,6,0,0,6.51,50.0,5232.0,4.1,3.7,3.7,0.85,0.39825202201829296,0.166
STU_0379,average,2023-09-06,1,0,0,6.33,36.0,6673.0,3.9,4.9,2.7,1.43,0.44316122902789723,0.286
STU_0341,average,2023-10-29,9,1,0,7.26,34.8,,,5.1,2.3,1.08,0.4783067478026895,0.26
STU_0019,average,2023-10-25,8,0,1,4.37,,5700.0,7.7,3.6,3.1,0.72,0.5685219822589014,0.545
STU_0045,struggling,2023-11-02,9,0,0,5.1,8.1,4637.0,8.5,1.0,4.4,0.06,0.42498284049637614,0.526
STU_0477,struggling,2023-10-17,7,0,1,4.25,45.6,6777.0,8.4,1.0,4.0,0.1,0.2667097331507443,0.517
STU_0334,struggling,2023-12-22,17,0,0,4.47,35.2,,6.9,1.0,,1.66,0.3559383076983448,0.478
STU_0248,average,2023-11-17,12,0,1,4.2,39.3,8724.0,7.1,2.2,3.0,1.2,0.6243101843309378,0.548
STU_0471,average,2023-11-26,13,1,0,7.25,54.5,8502.0,5.7,1.0,4.3,0.0,0.6266811669081693,0.274
STU_0036,average,2023-10-20,8,0,1,5.11,56.7,9519.0,7.5,2.0,,0.65,0.37282340280514814,0.409
STU_0478,average,2023-12-20,16,0,1,4.51,62.1,5792.0,9.2,,4.5,1.51,0.4237475819614068,0.61
STU_0477,struggling,2023-11-16,11,0,0,5.33,1.7,3168.0,7.0,1.6,3.6,2.4,0.2753584786068243,0.402
STU_0281,average,2023-09-03,1,1,0,7.18,45.3,7202.0,75.0,4.5,3.8,0.0,0.48078127249856273,0.322
STU_0286,struggling,2023-09-21,3,0,1,3.49,75.1,8302.0,9.0,1.2,4.3,0.0,0.6002358853517498,0.606
STU_0359,burnout_risk,2023-12-11,15,0,1,4.09,99.1,,8.9,1.0,4.1,0.63,0.4875997467159347,0.716
STU_0248,average,2023-12-23,17,1,0,6.74,48.8,13160.0,4.5,4.7,2.6,1.18,0.5021195388681271,0.371
STU_0146,average,2023-10-29,9,1,0,5.9,66.5,9094.0,5.2,5.6,3.3,0.07,0.7902918568506003,0.306
STU_0322,average,2023-11-11,11,1,0,5.96,46.5,9333.0,,5.2,3.3,,0.5323806790885427,0.458
STU_0328,burnout_risk,2023-09-12,2,0,0,4.46,89.8,6394.0,6.4,1.0,3.4,0.57,0.47639830419860274,0.536
STU_0207,high_performer,2023-09-08,2,0,0,6.96,91.3,9345.0,1.4,7.2,1.9,1.18,0.6601560082731184,0.279
STU_0320,average,2023-09-13,2,0,0,5.99,52.2,5204.0,5.7,3.3,2.7,0.8,0.4040368972854647,0.349
STU_0451,struggling,2023-10-13,7,0,1,4.55,34.5,,9.5,1.0,3.9,0.0,0.40107867789951324,0.49
STU_0133,average,2023-12-28,17,0,0,6.79,50.4,5683.0,7.2,1.6,4.7,0.67,0.36146990600954854,0.395
STU_0324,high_performer,2023-11-30,13,0,0,8.58,64.7,10540.0,1.0,4.9,1.2,1.11,0.7643628532541209,0.083
STU_0243,high_performer,2023-09-09,2,1,0,6.97,37.6,,2.7,6.3,0.2,1.08,0.5199804419024109,0.241
STU_0062,average,2023-12-26,17,0,0,5.62,72.1,5709.0,4.0,4.9,2.7,2.3,0.5835831556396252,0.311
STU_0007,high_performer,2023-09-09,2,1,0,5.71,72.6,7210.0,1.2,3.7,2.4,,0.6336596153874201,0.162
STU_0406,high_performer,2023-10-29,9,1,0,6.55,76.1,8122.0,,6.0,2.0,,0.44419967307347763,0.243
STU_0480,high_performer,2023-09-17,3,1,1,5.27,77.0,6344.0,6.5,,3.2,,0.49356702454218926,0.453
STU_0385,high_performer,2023-11-27,13,0,0,7.51,90.8,3227.0,2.3,4.6,1.5,0.73,0.6166589102468498,0.255
STU_0255,burnout_risk,2023-11-20,12,0,1,4.1,72.2,6172.0,9.8,1.0,4.7,0.38,0.31880678085948083,0.692
STU_0081,average,2023-09-02,1,1,0,5.55,34.0,5734.0,3.8,,,0.65,0.5101961105298596,0.19
STU_0269,high_performer,2023-10-18,7,0,1,5.15,107.0,4928.0,5.4,6.0,3.3,1.84,0.51725725218305,0.563
STU_0311,high_performer,2023-11-11,11,1,0,6.47,35.5,4414.0,2.2,4.8,2.1,1.99,0.5720696255575458,0.211
STU_0042,average,2023-10-30,9,0,0,5.25,45.9,5394.0,7.7,1.1,3.9,,0.4732630207220563,0.441
STU_0149,average,2023-10-14,7,1,1,3.75,20.8,3930.0,6.8,5.2,4.2,2.7,0.33718811738449095,0.476
STU_0049,struggling,2023-09-05,1,0,0,4.11,31.1,8752.0,7.3,1.0,3.2,1.16,0.26481998393406525,0.521
STU_0050,average,2023-11-23,12,0,1,5.73,59.6,4994.0,7.1,3.4,3.8,0.35,0.5040277335843923,0.388
STU_0039,struggling,2023-10-26,8,0,1,4.88,32.2,4859.0,9.7,1.0,4.0,0.0,0.24908982602239443,0.475
STU_0365,high_performer,2023-09-14,2,0,0,7.48,110.6,12117.0,2.9,6.4,1.9,0.98,0.6574192446067093,0.28
STU_0221,burnout_risk,2023-10-20,8,0,1,2.84,83.4,6686.0,9.7,1.0,4.4,,0.33160053875540085,0.645
STU_0253,average,2023-10-20,8,0,1,4.88,60.3,6425.0,7.0,3.1,2.8,0.96,0.5057895414739195,0.503
STU_0425,burnout_risk,2023-09-11,2,0,0,6.68,68.3,7216.0,10.0,1.0,4.7,0.0,0.2811289468977807,0.559
STU_0101,average,2023-09-11,2,0,0,,95.5,5008.0,4.3,3.6,2.0,1.06,0.6001743899294967,0.486
STU_0183,average,2023-11-03,10,0,0,,19.2,5591.0,5.0,3.4,3.6,0.81,0.3036011898931339,0.251
STU_0115,struggling,2023-09-29,5,0,0,5.84,60.4,4321.0,7.2,1.0,4.2,0.62,0.37100689300339224,0.466
STU_0177,burnout_risk,2023-10-21,8,1,1,3.99,40.3,8078.0,10.0,1.0,5.3,0.3,0.4744600582367565,0.557
STU_0127,struggling,2023-12-09,15,1,1,4.99,18.7,7735.0,10.0,1.0,4.3,0.63,0.2935735012675538,0.533
STU_0148,high_performer,2023-10-13,7,0,1,7.39,114.7,7319.0,5.2,4.0,2.6,1.13,0.6259401269219257,0.36
STU_0340,struggling,2023-12-14,15,0,1,4.12,33.6,4447.0,9.2,1.0,4.2,0.16,0.19764415033657146,0.565
STU_0098,average,2023-12-02,14,1,1,5.44,30.9,8433.0,6.7,3.2,2.6,0.57,0.5385694683689498,0.408
STU_0286,struggling,2023-11-07,10,0,0,6.07,10.0,8328.0,5.6,4.4,1.2,0.34,0.392928411659499,0.281
STU_0036,average,2023-12-20,16,0,1,4.47,65.2,5921.0,6.5,2.5,2.9,0.0,0.557926231700357,0.421
STU_0243,high_performer,2023-09-25,4,0,0,5.99,97.1,6540.0,1.9,7.0,2.1,2.72,0.6411685594193828,0.316
STU_0056,struggling,2023-10-08,6,1,0,3.93,16.2,10025.0,6.5,1.4,4.3,0.25,0.43572407981644345,0.391
STU_0346,struggling,2023-10-26,8,0,1,4.47,31.5,5008.0,10.0,1.0,4.9,1.93,0.23823720783339702,0.577
STU_0350,average,2023-11-27,13,0,0,8.97,47.7,8675.0,5.4,3.2,2.3,2.2,0.34748392665975203,0.268
STU_0047,average,2023-11-03,10,0,0,,50.1,7926.0,,2.6,3.5,1.22,0.49842444242868816,0.349
STU_0207,high_performer,2023-09-02,1,1,0,6.39,88.2,7231.0,1.9,7.2,2.5,1.62,0.5042304380095408,0.306
STU_0059,burnout_risk,2023-12-18,16,0,1,3.62,73.5,5685.0,8.6,1.0,3.9,0.0,0.47085694530060856,0.671
STU_0047,average,2023-10-17,7,0,1,5.08,796.0,7387.0,6.8,3.1,2.4,0.64,0.4395254632426982,0.437
STU_0355,burnout_risk,2023-11-06,10,0,0,5.29,51.2,9624.0,8.0,,3.9,1.45,0.628803099377309,0.413
STU_0112,struggling,2023-10-06,6,0,0,6.51,70.9,6047.0,7.7,2.1,3.8,1.48,0.4363554161879139,0.481
STU_0130,high_performer,2023-10-03,5,0,0,7.79,115.0,7176.0,1.2,,,1.01,0.5857332226269524,0.223
STU_0154,average,2023-12-01,14,0,1,4.74,93.1,6788.0,7.1,3.4,4.2,1.82,0.6097021041451438,0.465
STU_0147,struggling,2023-12-11,15,0,1,4.05,57.1,7868.0,10.0,,4.7,0.87,0.21837113823885118,0.579
STU_0237,burnout_risk,2023-12-08,15,0,1,2.99,92.5,5369.0,9.2,1.0,5.3,0.96,0.34203586991640555,0.716
STU_0339,average,2023-12-07,14,0,1,6.21,101.0,5035.0,5.9,3.4,3.4,1.34,0.4891366960455411,0.427
STU_0089,struggling,2023-12-16,16,1,1,3.73,0.0,,10.0,1.3,,0.02,0.358061971450951,0.621
STU_0351,average,2023-12-17,16,1,1,,29.0,9536.0,6.2,4.3,3.5,0.0,0.31365914183789556,0.399
STU_0236,average,2023-09-25,4,0,0,6.11,,8011.0,5.3,5.7,2.9,1.09,0.5329468391426425,0.37
STU_0258,struggling,2023-10-20,8,0,1,4.22,48.9,1177.0,10.0,1.0,3.8,0.77,0.30302420974934346,0.652
STU_0065,high_performer,2023-10-07,6,1,0,7.56,58.7,8082.0,4.3,4.6,4.1,2.25,0.41685650355086934,0.118
STU_0056,struggling,2023-11-22,12,0,1,4.53,40.3,5156.0,10.0,1.0,2.2,0.0,0.4500789265153782,0.635
STU_0017,average,2023-09-14,2,0,0,7.52,60.8,,4.8,5.8,3.3,1.65,0.4342098288279455,0.305
STU_0186,average,2023-12-18,16,0,1,5.82,58.6,1840.0,8.1,2.0,4.5,1.44,0.3396151752594116,0.464
STU_0107,average,2023-11-12,11,1,0,7.17,3.4,7440.0,5.5,5.9,3.3,1.65,0.5297704829050439,0.151
STU_0235,struggling,2023-12-18,16,0,1,4.45,45.2,5216.0,,2.2,3.1,0.68,0.4099829018718586,0.576
STU_0180,struggling,2023-11-07,10,0,0,,,5036.0,8.4,1.0,3.7,0.45,0.36194300239148375,0.54
STU_0256,burnout_risk,2023-09-11,2,0,0,6.39,85.8,6528.0,6.8,1.0,4.0,0.62,0.6237233970232533,0.502
STU_0346,struggling,2023-12-15,16,0,1,5.02,48.9,6614.0,10.0,1.0,4.3,0.79,0.3646859730742247,0.572
STU_0452,struggling,2023-09-03,1,1,0,5.45,6.6,9658.0,7.3,1.7,3.7,0.82,0.37283792395902754,0.357
STU_0101,average,2023-10-14,7,1,1,5.72,42.5,8841.0,8.4,3.2,3.5,1.02,0.3608941630385311,0.522
STU_0063,average,2023-11-30,13,0,0,6.12,62.4,,4.0,4.5,1.2,3.1,0.2881024327551983,0.289
STU_0133,average,2023-11-29,13,0,0,6.51,74.9,4916.0,4.4,,2.7,0.0,0.49746366186648533,0.276
STU_0429,average,2023-12-25,17,0,0,7.68,63.9,,5.3,4.3,,1.76,0.6839644845349032,0.231
STU_0377,average,2023-11-25,13,1,0,4.12,29.8,8183.0,4.5,3.8,2.3,2.11,0.5857286113882971,0.384
STU_0381,struggling,2023-12-10,15,1,1,3.8,0.0,7737.0,9.7,1.0,4.1,0.67,0.1220041642743209,0.525
STU_0413,struggling,2023-12-03,14,1,1,3.81,0.0,10633.0,9.2,2.5,3.6,0.64,0.4406898509767734,0.561
STU_0262,struggling,2023-09-08,2,0,0,6.17,14.2,,5.5,1.0,2.6,1.74,0.34125228264995333,0.319
STU_0197,average,2023-11-08,10,0,0,6.38,47.4,5947.0,4.4,5.3,3.4,,0.5279394025023868,0.32
STU_0188,average,2023-09-26,4,0,0,7.01,68.6,,2.4,5.1,1.4,1.44,0.5853694780280138,0.211
STU_0224,high_performer,2023-11-10,11,0,0,,78.2,6687.0,2.7,4.4,2.3,1.84,0.5584688197808357,0.23
STU_0033,struggling,2023-09-19,3,0,1,4.22,43.4,6844.0,8.2,1.0,3.1,1.59,0.4802075086480225,0.449
STU_0234,average,2023-11-23,12,0,1,3.11,88.9,3053.0,5.4,4.2,3.6,2.21,0.5359708842128944,0.494
STU_0447,average,2023-12-28,17,0,0,6.38,44.8,8685.0,5.5,3.2,2.1,1.33,0.4325125335209881,0.338
STU_0272,high_performer,2023-12-07,14,0,1,5.02,64.0,5698.0,4.6,3.4,2.0,1.4,0.4288257102832771,0.325
STU_0296,struggling,2023-10-26,8,0,1,5.31,44.7,5964.0,7.7,1.0,4.3,1.49,0.37929101901541057,0.502
STU_0022,struggling,2023-12-02,14,1,1,3.7,12.7,9608.0,8.9,1.0,4.3,1.12,0.1677810542800179,0.446
STU_0057,average,2023-10-27,9,0,0,6.71,76.8,5663.0,6.0,1.8,4.0,1.38,0.44298939498979695,0.39
STU_0368,struggling,2023-11-18,12,1,1,4.58,15.1,7042.0,10.0,1.0,4.1,1.68,0.42925858638201697,0.556
STU_0217,average,2023-09-02,1,1,0,7.42,81.1,,5.2,5.0,3.9,1.22,0.4406569794938851,0.348
STU_0467,average,2023-11-25,13,1,0,7.02,70.7,5626.0,5.1,4.8,1.7,,0.6365706184670684,0.364
STU_0077,average,2023-10-05,5,0,0,5.92,46.3,7015.0,5.3,3.9,3.1,,0.3946766251375747,0.424
STU_0089,struggling,2023-12-19,16,0,1,4.85,46.9,7641.0,10.0,1.0,4.3,1.63,0.4749873552555258,0.547
STU_0057,average,2023-09-19,3,0,1,4.5,68.9,4048.0,7.0,2.8,3.7,,0.3130348184281158,0.513
STU_0279,struggling,2023-12-10,15,1,1,5.15,4.8,,9.8,1.0,3.6,0.98,0.22958138122855043,0.535
STU_0156,struggling,2023-09-02,1,1,0,5.74,18.6,,5.9,2.0,2.9,0.45,0.4387684089183692,0.45
STU_0437,struggling,2023-09-09,2,1,0,6.32,0.0,,7.8,1.3,3.8,0.49,0.37104282327221827,0.378
STU_0083,struggling,2023-09-19,3,0,1,5.15,37.9,10125.0,8.4,1.5,2.1,0.0,0.3932220836215998,0.495
STU_0037,average,2023-09-03,1,1,0,6.97,54.9,6480.0,3.1,5.4,2.0,0.0,0.6041451367483639,0.151
STU_0390,high_performer,2023-10-13,7,0,1,5.64,73.8,8617.0,4.7,5.2,3.7,1.37,0.39522404515378784,0.314
STU_0291,struggling,2023-10-27,9,0,0,3.91,39.3,6139.0,8.2,1.0,1.9,0.53,0.3047966276028955,0.577
STU_0142,struggling,2023-09-13,2,0,0,5.4,22.1,6838.0,6.4,1.8,,0.65,0.5040266705799806,0.46
STU_0165,average,2023-09-09,2,1,0,7.11,14.7,9949.0,,2.7,2.4,1.84,0.4335497315487529,0.3
STU_0295,average,2023-12-16,16,1,1,7.24,29.4,,6.3,4.1,2.1,0.21,0.26547406056876777,0.292
STU_0055,average,2023-12-12,15,0,1,4.19,67.1,4720.0,7.8,4.4,,1.3,0.3160290384381459,0.61
STU_0079,burnout_risk,2023-10-13,7,0,1,4.73,92.0,8096.0,10.0,1.0,3.8,0.26,0.4541255743562641,0.643
STU_0203,high_performer,2023-10-13,7,0,1,4.98,95.8,3433.0,5.6,3.5,4.4,1.31,0.5168648338004578,0.515
STU_0298,average,2023-10-14,7,1,1,3.43,30.0,9165.0,,2.2,1.9,1.5,0.5036443481729855,0.487
STU_0367,average,2023-10-09,6,0,0,5.64,67.9,4059.0,5.2,3.7,4.0,2.38,0.4266717102769596,0.336
STU_0053,average,2023-11-21,12,0,1,4.73,73.7,5308.0,5.4,5.0,4.1,1.58,0.5356053929583047,0.473
STU_0429,average,2023-09-11,2,0,0,7.0,53.7,2897.0,1.9,5.8,1.4,2.45,0.5674479222002307,0.143
STU_0138,burnout_risk,2023-12-07,14,0,1,4.22,113.8,6347.0,10.0,1.0,4.6,0.0,0.47577351180473515,0.693
STU_0068,average,2023-12-27,17,0,0,5.17,35.3,11153.0,4.8,4.1,1.8,1.31,0.4819887595684559,0.396
STU_0043,average,2023-12-01,14,0,1,4.87,63.1,5078.0,7.9,4.3,3.4,1.93,0.3150576222184709,0.473
STU_0345,average,2023-09-06,1,0,0,5.92,62.8,5204.0,4.5,5.5,3.6,1.52,0.4118788514574457,0.337
STU_0011,high_performer,2023-10-22,8,1,1,4.7,61.1,7047.0,5.8,2.7,2.9,2.69,0.4313113633529152,0.438
STU_0405,struggling,2023-09-20,3,0,1,,52.7,7544.0,98.0,1.0,4.1,0.95,0.2763880038244775,0.596
STU_0050,average,2023-12-10,15,1,1,4.28,54.0,5895.0,8.1,3.5,5.5,0.0,0.48530793781800574,0.579
STU_0004,high_performer,2023-10-08,6,1,0,7.37,65.6,,1.0,5.8,2.8,3.26,0.5531814804320174,0.181
STU_0421,high_performer,2023-10-19,7,0,1,5.06,101.7,6953.0,3.2,5.5,2.7,2.67,0.6032321838017862,0.338
STU_0138,burnout_risk,2023-11-30,13,0,0,3.71,66.8,7925.0,8.9,1.0,5.6,1.91,0.40015594865952797,0.699
STU_0129,struggling,2023-09-12,2,0,0,5.81,20.6,5384.0,7.4,,4.4,0.0,0.5460496054100968,0.376
STU_0145,average,2023-11-07,10,0,0,6.89,44.8,4203.0,7.6,4.4,3.3,0.71,0.33733340020876484,0.367
